"outer_iter","inner_iters","inner_converged","training_loss","elapsed_sec","path_index","lambda_gamma","lambda_Omega","case","tol_outer","tol_inner_base","tol_inner_floor","max_iter_outer"
9,56,TRUE,31.8250972185059,0.27734899520874,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,18,TRUE,31.8250972143355,0.295801877975464,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,24,TRUE,31.8250971871118,0.318639039993286,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,24,TRUE,31.8250971757167,0.33897590637207,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,42,TRUE,31.8250971616874,0.373308897018433,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,16,TRUE,31.8250971608985,0.388686895370483,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,42,TRUE,31.8250971580627,0.425297975540161,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,35,TRUE,31.8250971577228,0.457068920135498,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,24,TRUE,31.8250971575885,0.481513977050781,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,23,TRUE,31.8250971575426,0.503262042999268,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,24,TRUE,31.8250971574698,0.527044057846069,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,24,TRUE,31.8250971574225,0.549751996994019,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,25,TRUE,31.8250971573693,0.574728012084961,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,24,TRUE,31.825097157365,0.597743988037109,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,24,TRUE,31.8250971573415,0.623379945755005,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,24,TRUE,31.8250971573386,0.64599609375,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,24,TRUE,31.8250971573378,0.670149087905884,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
26,24,TRUE,31.8250971573321,0.694921970367432,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
27,25,TRUE,31.8250971572908,0.72046709060669,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
28,24,TRUE,31.8250971571773,0.770135879516602,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
29,42,TRUE,31.8250971571768,0.834633111953735,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,95,TRUE,31.1744908318459,0.0659658908843994,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,47,TRUE,31.1741678430523,0.0980520248413086,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,90,TRUE,31.1741541314613,0.723349094390869,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,21,TRUE,31.1741491174457,0.740269899368286,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,25,TRUE,31.1741465675209,0.759574890136719,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,30,TRUE,31.1741310408616,0.782912015914917,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,35,TRUE,31.1741281412304,0.808386087417603,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,22,TRUE,31.1741269441915,0.82687497138977,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,23,TRUE,31.1741258165484,0.843874931335449,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,15,TRUE,31.1741255589057,0.858541011810303,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,15,TRUE,31.1741253718964,0.8718581199646,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,15,TRUE,31.17412487457,0.884813070297241,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,16,TRUE,31.1741248125113,0.926172971725464,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,15,TRUE,31.1741244265594,0.939440011978149,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,16,TRUE,31.1741243474055,0.953382968902588,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,15,TRUE,31.1741241182497,0.966833114624023,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,16,TRUE,31.1741239763366,0.980672121047974,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,15,TRUE,31.1741239044222,0.993433952331543,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,16,TRUE,31.1741236842181,1.00630593299866,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,42,TRUE,31.1741230778838,1.03821492195129,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,19,TRUE,31.1741229736444,1.08072710037231,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,39,TRUE,31.1741227236558,1.11084604263306,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,34,TRUE,31.174122659611,1.13831400871277,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,25,TRUE,31.1741226522438,1.15875792503357,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,14,TRUE,31.1741226448183,1.17327404022217,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
26,15,TRUE,31.174122642265,1.18812894821167,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
27,16,TRUE,31.1741226320508,1.20434498786926,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
28,16,TRUE,31.1741226312699,1.21992802619934,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
29,15,TRUE,31.1741226237368,1.23511099815369,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
30,16,TRUE,31.1741226230946,1.25036096572876,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
31,16,TRUE,31.1741226165176,1.26662802696228,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
32,43,TRUE,31.1741225972175,1.30067706108093,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
33,48,TRUE,31.1741225954405,1.33919501304626,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
34,42,TRUE,31.1741225935048,1.37368988990784,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
35,32,TRUE,31.1741225930359,1.40294790267944,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
36,24,TRUE,31.1741225929542,1.42639398574829,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
37,1,TRUE,31.1741225928971,1.42978692054749,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
38,331,TRUE,31.1741225920028,1.65887403488159,42,0.0071185727875427,0.0147161018136279,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,100,TRUE,30.5942393498523,0.075491189956665,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,43,TRUE,30.5939760522077,0.106858015060425,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,68,TRUE,30.5939379316083,0.160476207733154,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,66,TRUE,30.593936984378,0.235283136367798,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,74,TRUE,30.5939364162109,0.288292169570923,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,27,TRUE,30.5939359576149,0.307789087295532,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,75,TRUE,30.5939358628762,0.362320184707642,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,64,TRUE,30.59393582602,0.408346176147461,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,68,TRUE,30.5939357524624,0.459442138671875,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,188,TRUE,30.5939357313972,1.14999604225159,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,53,TRUE,30.5939357313799,1.21885514259338,43,0.00608970591180167,0.0125891432015631,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,83,TRUE,30.0772175984998,0.0575690269470215,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,40,TRUE,30.0769888719154,0.0864090919494629,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,68,TRUE,30.0769834267552,0.696797132492065,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,21,TRUE,30.0769719160282,0.740377187728882,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,31,TRUE,30.0769712832273,0.763190984725952,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,32,TRUE,30.076964897992,0.786149024963379,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,35,TRUE,30.0769632894183,0.811798095703125,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,34,TRUE,30.076962527173,0.836555004119873,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,34,TRUE,30.0769621223651,0.861032009124756,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,34,TRUE,30.076962060423,0.885534048080444,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,34,TRUE,30.0769620399112,0.910531044006348,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,34,TRUE,30.0769558636425,0.93525505065918,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,57,TRUE,30.0769557616184,0.979355096817017,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,29,TRUE,30.0769557191056,1.00277304649353,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,34,TRUE,30.0769556892958,1.0307240486145,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,33,TRUE,30.0769556881715,1.05712819099426,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,34,TRUE,30.0769556776766,1.08430409431458,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,35,TRUE,30.0769556643857,1.11329412460327,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,34,TRUE,30.0769556110232,1.13975715637207,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,58,TRUE,30.0769556096656,1.18456506729126,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,30,TRUE,30.0769556091764,1.21266913414001,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,23,TRUE,30.0769556089537,1.23494410514832,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,24,TRUE,30.0769556087307,1.25837898254395,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,24,TRUE,30.076955608587,1.28189396858215,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,24,TRUE,30.0769556084704,1.30431818962097,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
26,24,TRUE,30.0769556083893,1.32914018630981,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
27,24,TRUE,30.0769556083158,1.35232210159302,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
28,24,TRUE,30.0769556082816,1.37484407424927,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
29,24,TRUE,30.0769556082313,1.39869713783264,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
30,24,TRUE,30.0769556082203,1.423259973526,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
31,24,TRUE,30.0769556081874,1.44603109359741,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
32,25,TRUE,30.0769556081441,1.47042798995972,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
33,24,TRUE,30.0769556080192,1.49426198005676,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
34,41,TRUE,30.0769556080174,1.53060913085938,44,0.00520954399133618,0.0107695997592715,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,83,TRUE,29.6158880629816,0.0585949420928955,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,38,TRUE,29.6156970142388,0.0886929035186768,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,66,TRUE,29.6156599317697,0.137518882751465,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,67,TRUE,29.615659682356,0.18688702583313,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,41,TRUE,29.6156583097585,0.21632194519043,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,77,TRUE,29.6156581098688,0.273982048034668,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,30,TRUE,29.615657639192,0.297579050064087,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,76,TRUE,29.6156575033444,0.380632877349854,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,111,TRUE,29.6156574503328,0.457105875015259,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,76,TRUE,29.6156574104982,0.513097047805786,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,45,TRUE,29.6156574079655,0.548066854476929,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,32,TRUE,29.6156574079477,0.576351881027222,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,19,TRUE,29.6156574078987,0.595839977264404,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,22,TRUE,29.6156574077845,0.618062973022461,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,56,TRUE,29.6156574075324,0.665365934371948,45,0.00445659429055048,0.00921303992796748,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,84,TRUE,29.2043152561368,0.0566830635070801,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,37,TRUE,29.2041575250763,0.0858809947967529,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,65,TRUE,29.2041231171896,0.130513906478882,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,65,TRUE,29.2041230675119,0.176638841629028,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,41,TRUE,29.2041215365416,0.209346055984497,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,76,TRUE,29.2041213887598,0.265655994415283,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,29,TRUE,29.2041209193821,0.289021015167236,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,77,TRUE,29.2041207392121,0.344495058059692,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,112,TRUE,29.2041206897999,0.426002979278564,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,74,TRUE,29.2041206492372,0.481778860092163,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,46,TRUE,29.2041206488798,0.519332885742188,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,50,TRUE,29.2041206466773,0.561385869979858,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,31,TRUE,29.2041206466567,0.590194940567017,46,0.0038124704779531,0.00788145396408534,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,80,TRUE,28.837185426702,0.0580329895019531,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,33,TRUE,28.8370549816496,0.083698034286499,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,60,TRUE,28.8370260840106,0.128559112548828,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,105,TRUE,28.8370231765398,0.206413984298706,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,42,TRUE,28.8370231437822,0.239992141723633,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,1,TRUE,28.837023111388,0.272034168243408,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,19,TRUE,28.8370231017689,0.289952039718628,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,1,TRUE,28.8370230999398,0.293273210525513,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,11,TRUE,28.8370230982223,0.30611515045166,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,1,TRUE,28.8370230956554,0.309523105621338,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,14,TRUE,28.8370230871233,0.324426174163818,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,16,TRUE,28.8370230686356,0.33950400352478,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,24,TRUE,28.8370230567907,0.35886812210083,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,23,TRUE,28.8370230389981,0.379942178726196,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,25,TRUE,28.8370230332923,0.401082992553711,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,23,TRUE,28.8370230286341,0.421181201934814,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,24,TRUE,28.8370230248544,0.441456079483032,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,24,TRUE,28.8370230199322,0.462948083877563,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,24,TRUE,28.8370230042787,0.482766151428223,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,40,TRUE,28.8370230005474,0.517235994338989,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,50,TRUE,28.837022999545,0.557630062103271,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,49,TRUE,28.8370229965939,0.596333980560303,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,36,TRUE,28.8370229965828,0.627691030502319,47,0.00326144364904004,0.00674232577668861,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,80,TRUE,28.5099727874092,0.0556609630584717,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,30,TRUE,28.5098660601839,0.0794539451599121,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,57,TRUE,28.5098455017097,0.12070107460022,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,98,TRUE,28.5098405445818,0.189954996109009,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,54,TRUE,28.5098404095276,0.230743885040283,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,24,TRUE,28.5098403723976,0.251978874206543,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,51,TRUE,28.5098403266404,0.294736862182617,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,68,TRUE,28.5098403258986,0.373993873596191,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,39,TRUE,28.5098403242853,0.405191898345947,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,29,TRUE,28.5098403240001,0.431737899780273,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,54,TRUE,28.5098403234924,0.475064039230347,48,0.00279005824107379,0.00576783891476746,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,79,TRUE,28.2188976729802,0.0559310913085938,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,27,TRUE,28.2188117886409,0.076045036315918,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,49,TRUE,28.2187997978181,0.110870122909546,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,58,TRUE,28.2187940973471,0.161218166351318,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,114,TRUE,28.2187926216677,0.2428879737854,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,27,TRUE,28.2187926150064,0.266355991363525,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,1,TRUE,28.2187926052548,0.26986813545227,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,11,TRUE,28.2187926018378,0.281991958618164,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,15,TRUE,28.2187925926789,0.297908067703247,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,17,TRUE,28.2187925893185,0.314481019973755,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,16,TRUE,28.2187925837211,0.33022403717041,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,17,TRUE,28.2187925812469,0.34636402130127,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,16,TRUE,28.2187925784335,0.362951993942261,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,17,TRUE,28.2187925759815,0.381734132766724,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,16,TRUE,28.2187925753554,0.39777398109436,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,17,TRUE,28.2187925725249,0.413516998291016,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,40,TRUE,28.2187925675779,0.447463989257812,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,44,TRUE,28.2187925648692,0.484019994735718,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,35,TRUE,28.2187925648304,0.514238119125366,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,1,TRUE,28.2187925648208,0.517644166946411,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,316,TRUE,28.2187925646064,0.740159034729004,49,0.00238680346075426,0.00493419731537282,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,68,TRUE,27.9605117448131,0.0488309860229492,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,26,TRUE,27.9604467405413,0.0740671157836914,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,52,TRUE,27.9604323935337,0.111972093582153,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,52,TRUE,27.9604291751185,0.149410963058472,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,48,TRUE,27.9604263424125,0.18724513053894,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,42,TRUE,27.9604263101003,0.220201969146729,50,0.00204183220135076,0.00422104422588818,"case_norm_mode",1e-04,1e-05,1e-08,10000
